filename,width,height,channels,brightness,blur_score,readable
441848e0f308,819,614,3,40.15093285288725,11.467971078733987,True
8eb3337a54e9,3216,2136,3,93.66771989187956,4.394410339714245,True
49e4b95ee2dc,2588,1958,3,35.65920221087979,10.798879245770967,True
a1edf0e66592,1050,1050,3,76.257368707483,47.78334185747791,True
382752f6694a,2416,1736,3,85.07353697126682,11.456215471605782,True
03676c71ed1b,1050,1050,3,68.33078095238095,48.494678582375876,True
0369f3efe69b,4288,2848,3,59.392460292244884,6.336565067691824,True
b5204c0decc7,1050,1050,3,82.0354739229025,42.369565765930844,True
18b7e34eab8f,1050,1050,3,87.35794013605442,47.09241372225273,True
62cc7ddb53b6,3216,2136,3,91.69530798721748,5.901398320228378,True
8d7bb0649a02,2144,1424,3,62.77358391067835,25.83043480080211,True
141735b57ec0,2416,1736,3,66.86916953413495,10.408002191412574,True
8273fdb4405e,2416,1736,3,80.84209150975066,9.053572143097202,True
e499434242cc,3216,2136,3,69.04959387868709,3.55727754508108,True
4c389d033cb0,2048,1536,3,52.65323575337728,21.424708048502605,True
a2163f0c2af5,1050,1050,3,86.1268380952381,45.496707208585725,True
b5e6ae31493c,1050,1050,3,87.7331238095238,47.36164389798492,True
04a6fc58dabc,2416,1736,3,57.76557898380993,12.717786758398404,True
239f2c348ea4,2588,1958,3,43.02998458351818,12.929075492756164,True
45ae04cfde5d,3216,2136,3,89.17358694588853,5.073606679809535,True
e16fc934069f,3216,2136,3,75.61094472045205,5.58308046818203,True
e6a5e4718873,1050,1050,3,83.78492517006802,47.464945531872026,True
5a27b9b2a9c1,819,614,3,49.99285296679434,12.688853159422218,True
b66f23ffa730,1050,1050,3,76.4996671201814,52.82203618082259,True
942f544c4e15,1050,1050,3,85.51564716553288,54.20975172310221,True
351e842842a2,2588,1958,3,40.78550250784244,12.732961945191363,True
8958a4d17b7e,2416,1736,3,77.3034708128605,12.163353158766217,True
b9519abce0c1,819,614,3,59.05604077428182,73.06976411210938,True
63c0eafd6aa9,1050,1050,3,77.31791383219955,50.965612145802574,True
175dd560810a,2416,1736,3,76.83401483390301,10.322612816013752,True
92d9e9f08709,2896,1944,3,45.53984032182889,6.640891438136987,True
b87f9c59748b,2588,1958,3,87.3003648488427,16.159752601237027,True
bd269a1f0e4d,2416,1736,3,61.292728297524945,11.957408796243492,True
cd01672507c9,2588,1958,3,62.38334546338645,14.17636893233485,True
1e8c31e29dd3,1050,1050,3,83.60826575963719,52.76813005895689,True
9a3c03a5ad0f,3216,2136,3,59.166679477146104,19.58935832075822,True
aa6673241154,2416,1736,3,72.198294492172,9.405190193141236,True
3cd801ffdbf0,1504,1000,3,54.02556781914894,28.80885306108532,True
d911dd40c63b,1050,1050,3,75.72651700680272,45.686920358973055,True
f2094a20b275,3216,2136,3,68.20249830552295,4.313712332588554,True
272d9c043c81,3388,2588,3,57.14300392420562,12.702097726710296,True
7ccf9d25dc48,1050,1050,3,77.98895782312925,48.69191565158223,True
a87f53bc984a,3216,2136,3,99.85873272914453,4.055631799325085,True
20d5fdd450ae,3216,2136,3,71.22435836966851,4.722132104490813,True
757e39293591,1050,1050,3,67.6937560090703,70.02585981610545,True
1b32e1d775ea,1504,1000,3,58.85234175531915,30.042061831624526,True
e66ad813a508,1050,1050,3,68.46528253968253,48.10728795420342,True
3ddb86eb530e,2588,1958,3,57.85537950752511,4.482287815313046,True
0dc031c94225,2416,1736,3,61.89358958708457,10.208036810614376,True
849a91e9ab28,2416,1736,3,68.95367695585497,11.93508450625891,True
3e6bfc4d5c65,2588,1958,3,64.80973748565312,14.08499154408285,True
b82dfa63a75f,2048,1536,3,57.01945559183756,23.490111033121746,True
99c6a123ed6a,1050,1050,3,93.93389115646258,40.32334733058265,True
b7aca95b97b9,819,614,3,44.63592686719723,16.55461533171746,True
2628305cbb29,2416,1736,3,90.45865576456495,7.850929479233946,True
fa3e544a7401,2588,1958,3,66.39364048417067,14.71581712874504,True
289a47dcbb82,2048,1536,3,40.07716496785482,20.877435048421223,True
3a4cfea0a766,1050,1050,3,87.5918775510204,45.06998730748115,True
1a03a7970337,2416,1736,3,71.58819467757195,9.669184839744128,True
11b220a397b8,2048,1536,3,51.189242680867515,19.6634095509847,True
2ecbc2e3f239,3388,2588,3,56.01983966048003,6.359582482621716,True
eabc7c716255,819,614,3,42.45305906543692,9.035192783106583,True
3a1d3ce00f0c,3216,2136,3,35.83208402044087,15.392103866282062,True
a44345b27804,1050,1050,3,73.55497596371882,40.863948669384456,True
49c5e7f6b8d2,2416,1736,3,68.98563984916227,8.202687005400152,True
fd079d2e93a2,1050,1050,3,76.94354376417233,48.194923035351735,True
d866c26d76f0,2048,1536,3,58.40710290273031,24.53900082906087,True
ff0740cb484a,1504,1000,3,80.21505385638298,31.525143862677822,True
7116128c65ab,1844,1226,3,68.95706811562918,5.485585253733457,True
518e880613de,3216,2136,3,73.40251720098011,4.867593932593844,True
4ab8c0cece7f,1050,1050,3,72.5055156462585,36.005629741431584,True
a015ce4f51ad,3216,2136,3,69.48809644427675,3.2960296521607684,True
ecb4500285ed,819,614,3,34.40982886096893,29.934793762155326,True
4462fba1d2a1,3216,2136,3,85.54604479358824,4.226411965972189,True
0b00f8a77510,819,614,3,34.00960494445837,9.469228499654957,True
33e7bf536fc5,2588,1958,3,60.35636484410645,13.428338816829738,True
e96099b961b4,2416,1736,3,61.83582901623585,9.144692536176606,True
aa31bc6b8f4d,3216,2136,3,86.3515061630052,3.041177536584194,True
e9f82b5bbaf4,2416,1736,3,78.83253945471053,10.035138007065317,True
cd9e2190c73f,2416,1736,3,77.94466135898922,11.003881333581239,True
13073f075a56,1050,1050,3,93.73239909297052,43.312913152407894,True
c9c563864ab1,2048,1536,3,54.267141342163086,22.548991521199543,True
1efa5d443707,1844,1226,3,58.66584673010301,4.807171429540404,True
19545647508e,1050,1050,3,88.12242630385488,56.55357164952378,True
cbf0394039f8,2416,1736,3,68.1195505386517,11.052737650162465,True
98f48850ebce,3388,2588,3,65.30258969287,14.622170433512133,True
835b9f6e12ba,1050,1050,3,101.15328707482993,39.1593802804354,True
bfa30ebf63a8,1050,1050,3,91.42817142857143,56.207738561067885,True
5ead17e894ae,819,614,3,42.14176142352038,10.445380621179494,True
a879c3569552,3216,2136,3,77.19345046769895,6.171111172215132,True
74211a2b6dcf,2588,1958,3,48.493557520922366,13.177891833475174,True
8e3b79e1f1f7,2588,1958,3,67.2747103785366,14.08050908263181,True
86d58f850a0c,819,614,3,53.062764235402675,22.482411754490805,True
369229040a34,1050,1050,3,84.12799637188209,44.63208977725867,True
a76b69e443ce,2588,1958,3,47.260643924264265,12.575643971626683,True
b3f31c371e59,1050,1050,3,77.41417777777778,42.05937822123002,True
5a0fe0ee4301,1050,1050,3,78.97448253968254,51.86484668661803,True
6a91eb157f47,3388,2588,3,64.71388437507413,12.82090495237583,True
0d744aed4d64,1050,1050,3,94.644631292517,43.61302135587621,True
a62e995f167c,2048,1536,3,38.531721433003746,20.577285766601562,True
25b4080f598b,2048,1536,3,49.884246190389,22.336767196655273,True
